year,month,month_conversion,shopee_region,english_product_category,partner_type,conversion_count,usd_sale_amount,usd_revenue,usd_payout,usd_avg_sale_per_conv,myr_avg_sale_per_conv,%_revenue_per_sale,%_payout_per_sale,%_payout_per_revenue
2023,9,2023-09-01,Shopee Taiwan,Pets,Coupons,55,662.15,2.6,1.82,12,57,0.39,0.27,70
2023,9,2023-09-01,Shopee Singapore,Health,Sub-Network,1644,38174.27,1812.74,1272.07,23,109,4.75,3.33,70.17
2023,12,2023-12-01,Shopee Indonesia,"Tickets, Vouchers & Services",Coupons,177,1263.91,26.34,18.34,7,34,2.08,1.45,69.63
2023,11,2023-11-01,Shopee Thailand,Gaming & Consoles,Others,2,19.34,0.41,0.28,10,46,2.12,1.45,68.29
2023,10,2023-10-01,Shopee Taiwan,Beauty,Coupons,122,1643.9,17.09,11.97,13,63,1.04,0.73,70.04
2023,12,2023-12-01,Shopee Philippines,Watches,Social,803,5058.21,114.6,91.56,6,30,2.27,1.81,79.9
2023,9,2023-09-01,Shopee Singapore,Travel & Luggage,Sub-Network,296,3166.23,136.41,95.93,11,50,4.31,3.03,70.32
2023,9,2023-09-01,Shopee Singapore,Fashion Accessories,Coupons,349,911.02,42.09,29.4,3,12,4.62,3.23,69.85
2023,10,2023-10-01,Shopee Malaysia,Automobiles,Paid Traffic,8805,84848.92,2538.63,1778.33,10,45,2.99,2.1,70.05
2023,10,2023-10-01,Shopee Vietnam,Automobiles,Paid Traffic,1928,9371.14,293.28,217.82,5,23,3.13,2.32,74.27
2023,12,2023-12-01,Shopee Vietnam,Computers & Accessories,Coupons,37,618.85,3.42,3.03,17,79,0.55,0.49,88.6
2023,9,2023-09-01,Shopee Indonesia,Baby & Kids Fashion,Paid Traffic,13098,35661.39,1378.51,964.99,3,13,3.87,2.71,70
2023,12,2023-12-01,Shopee Vietnam,Fashion Accessories,Paid Traffic,14470,22297.46,781.96,577.47,2,7,3.51,2.59,73.85
2023,12,2023-12-01,Shopee Philippines,Automobiles,Social,2802,22802.67,506.99,406.2,8,38,2.22,1.78,80.12
2023,10,2023-10-01,Shopee Taiwan,"Tickets, Vouchers & Services",Comparison,132,3875.95,1.64,1.15,29,138,0.04,0.03,70.12
2023,11,2023-11-01,Shopee Malaysia,Automobiles,Content,1680,19338.02,381.4,267.45,12,54,1.97,1.38,70.12
2023,10,2023-10-01,Shopee Singapore,Audio,Rewards,32,1234.85,23.95,16.75,39,182,1.94,1.36,69.94
2023,11,2023-11-01,Shopee Thailand,Men Shoes,Content,200,3065.47,115.57,94.35,15,72,3.77,3.08,81.64
2023,10,2023-10-01,Shopee Singapore,Sports & Outdoors,Others,63,673.79,33.31,23.33,11,50,4.94,3.46,70.04
2023,9,2023-09-01,Shopee Taiwan,Books & Magazines,Comparison,307,2917.8,12.29,8.57,10,45,0.42,0.29,69.73
2023,12,2023-12-01,Shopee Philippines,Computers & Accessories,Comparison,179,5280.77,60.12,48.02,30,139,1.14,0.91,79.87
2023,9,2023-09-01,Shopee Taiwan,Baby & Kids Fashion,Content,203,1141.89,3.18,2.23,6,26,0.28,0.2,70.13
2023,12,2023-12-01,Shopee Thailand,Men Bags,Sub-Network,94,710.16,14,10.39,8,36,1.97,1.46,74.21
2023,11,2023-11-01,Shopee Vietnam,Home & Living,Comparison,4886,23255.75,467.72,420.83,5,22,2.01,1.81,89.97
2023,12,2023-12-01,Shopee Taiwan,Motorcycles,Sub-Network,2385,36383.34,255.24,178.96,15,72,0.7,0.49,70.11
2023,10,2023-10-01,Shopee Philippines,Mom & Baby,Comparison,23,321.7,9.31,7.44,14,66,2.89,2.31,79.91
2023,9,2023-09-01,Shopee Indonesia,Home Appliances,Rewards,1642,42607.3,1517.74,1062.28,26,122,3.56,2.49,69.99
2023,9,2023-09-01,Shopee Indonesia,Books & Magazines,Comparison,62,198.75,5.5,3.83,3,15,2.77,1.93,69.64
2023,11,2023-11-01,Shopee Thailand,Automobiles,Others,43,198.69,4.93,3.49,5,22,2.48,1.76,70.79
2023,10,2023-10-01,Shopee Malaysia,Gaming & Consoles,Comparison,115,2205.26,57,41.81,19,90,2.58,1.9,73.35
2023,12,2023-12-01,Shopee Malaysia,Stationery,Others,137,518.86,21.6,15.18,4,18,4.16,2.93,70.28
2023,9,2023-09-01,Shopee Indonesia,Cameras & Drones,Rewards,186,4375.2,134.51,94.16,24,111,3.07,2.15,70
2023,12,2023-12-01,Shopee Malaysia,Hobbies & Collections,Social,2478,11784.79,390.64,275.14,5,22,3.31,2.33,70.43
2023,12,2023-12-01,Shopee Malaysia,Women Bags,Content,304,1943.27,71.82,50.37,6,30,3.7,2.59,70.13
2023,9,2023-09-01,Shopee Vietnam,Food & Beverage,Others,115,2455.23,15.52,13.93,21,101,0.63,0.57,89.76
2023,12,2023-12-01,Shopee Thailand,Travel & Luggage,Rewards,355,2067.55,69.34,48.43,6,27,3.35,2.34,69.84
2023,12,2023-12-01,Shopee Indonesia,Mom & Baby,Rewards,4674,25104.44,394.73,275.7,5,25,1.57,1.1,69.85
2023,12,2023-12-01,Shopee Thailand,"Tickets, Vouchers & Services",Content,161,4157.57,44.62,33.13,26,122,1.07,0.8,74.25
2023,11,2023-11-01,Shopee Philippines,Hobbies & Collections,Comparison,104,1052.54,13.31,10.64,10,48,1.26,1.01,79.94
2023,9,2023-09-01,Shopee Malaysia,Women Shoes,Content,296,1698.68,58.81,41.23,6,27,3.46,2.43,70.11
2023,10,2023-10-01,Shopee Indonesia,Mobile & Gadgets,Coupons,256,4758.05,55.26,38.75,19,88,1.16,0.81,70.12
2023,12,2023-12-01,Shopee Singapore,Pets,Others,17,295.75,10.91,7.67,17,82,3.69,2.59,70.3
2023,9,2023-09-01,Shopee Vietnam,Automobiles,Content,94,705.31,10.08,9.06,8,35,1.43,1.28,89.88
2023,9,2023-09-01,Shopee Taiwan,Pets,Rewards,18,111.3,0,0,6,29,0,0,0
2023,11,2023-11-01,Shopee Thailand,Baby & Kids Fashion,Social,90,393.66,10.85,7.69,4,21,2.76,1.95,70.88
2023,11,2023-11-01,Shopee Indonesia,Food & Beverage,Rewards,12651,65035.96,914.04,639.75,5,24,1.41,0.98,69.99
2023,9,2023-09-01,Shopee Indonesia,Fashion Accessories,Paid Traffic,21616,50405.04,1563.72,1090.99,2,11,3.1,2.16,69.77
2023,9,2023-09-01,Shopee Philippines,Watches,Paid Traffic,195,1119.28,28.35,22.59,6,27,2.53,2.02,79.68
2023,9,2023-09-01,Shopee Thailand,Baby & Kids Fashion,Content,224,1047.02,29.19,21.72,5,22,2.79,2.07,74.41
2023,11,2023-11-01,Shopee Taiwan,Beauty,Coupons,181,3315.75,44.86,31.39,18,86,1.35,0.95,69.97
2023,11,2023-11-01,Shopee Indonesia,Sports & Outdoors,Sub-Network,26105,174667.26,3048.85,2136.14,7,32,1.75,1.22,70.06
2023,12,2023-12-01,Shopee Malaysia,Men Bags,Sub-Network,576,5259.7,288.15,201.83,9,43,5.48,3.84,70.04
2023,11,2023-11-01,Shopee Thailand,Stationery,Comparison,132,719.28,16.19,11.27,5,26,2.25,1.57,69.61
2023,10,2023-10-01,Shopee Taiwan,Gaming & Consoles,Coupons,5,13.71,0.06,0.04,3,13,0.44,0.29,66.67
2023,9,2023-09-01,Shopee Philippines,Audio,Paid Traffic,977,7260.66,170.96,136,7,35,2.35,1.87,79.55
2023,11,2023-11-01,Shopee Philippines,Travel & Luggage,Rewards,797,3106.97,59.15,47.1,4,18,1.9,1.52,79.63
2023,9,2023-09-01,Shopee Vietnam,Travel & Luggage,Comparison,121,497.8,10.16,9.14,4,19,2.04,1.84,89.96
2023,11,2023-11-01,Shopee Thailand,Home & Living,Others,345,1999.85,63.47,44.36,6,27,3.17,2.22,69.89
2023,10,2023-10-01,Shopee Philippines,Men Bags,Paid Traffic,294,1181.3,40.6,29.84,4,19,3.44,2.53,73.5
2023,9,2023-09-01,Shopee Indonesia,Women Shoes,Comparison,24,152.25,7.14,5,6,30,4.69,3.28,70.03
2023,9,2023-09-01,Shopee Indonesia,Health,Sub-Network,18720,79588.38,2794.01,1959.79,4,20,3.51,2.46,70.14
2023,9,2023-09-01,Shopee Indonesia,Computers & Accessories,Paid Traffic,7323,94851.46,1561.09,1091.58,13,61,1.65,1.15,69.92
2023,10,2023-10-01,Shopee Malaysia,Women Shoes,Sub-Network,1918,8766.31,459.47,321.48,5,22,5.24,3.67,69.97
2023,11,2023-11-01,Shopee Singapore,Stationery,Rewards,123,689.17,28.74,21.98,6,26,4.17,3.19,76.48
2023,10,2023-10-01,Shopee Taiwan,Watches,Others,8,77.03,2.04,1.42,10,45,2.65,1.84,69.61
2023,9,2023-09-01,Shopee Vietnam,Women Shoes,Paid Traffic,3176,13910.64,522.18,419.38,4,21,3.75,3.01,80.31
2023,9,2023-09-01,Shopee Indonesia,Gaming & Consoles,Paid Traffic,1054,7848.13,170.89,119.3,7,35,2.18,1.52,69.81
2023,12,2023-12-01,Shopee Vietnam,Women Bags,Comparison,219,1706.74,24.27,21.83,8,37,1.42,1.28,89.95
2023,10,2023-10-01,Shopee Singapore,Mom & Baby,Social,193,3343.21,121.82,85.19,17,82,3.64,2.55,69.93
2023,10,2023-10-01,Shopee Indonesia,Men Shoes,Rewards,403,3291.95,144,100.72,8,38,4.37,3.06,69.94
2023,10,2023-10-01,Shopee Thailand,Cameras & Drones,Comparison,13,146.91,2.13,1.52,11,53,1.45,1.03,71.36
2023,10,2023-10-01,Shopee Taiwan,Sports & Outdoors,Sub-Network,7203,92614.58,889.93,634.43,13,61,0.96,0.69,71.29
2023,10,2023-10-01,Shopee Singapore,Men Shoes,Rewards,16,403.49,13.3,9.33,25,119,3.3,2.31,70.15
2023,12,2023-12-01,Shopee Vietnam,Audio,Comparison,301,3450.02,51.45,46.21,11,54,1.49,1.34,89.82
2023,9,2023-09-01,Shopee Indonesia,Baby & Kids Fashion,Comparison,75,283.12,8.7,6.19,4,18,3.07,2.19,71.15
2023,12,2023-12-01,Shopee Indonesia,Hobbies & Collections,Social,2743,12099.45,226.73,157.91,4,21,1.87,1.31,69.65
2023,9,2023-09-01,Shopee Singapore,Men Bags,Social,8,263.21,14.08,9.87,33,155,5.35,3.75,70.1
2023,9,2023-09-01,Shopee Malaysia,"Tickets, Vouchers & Services",Social,4428,43802.06,230.41,161.97,10,47,0.53,0.37,70.3
2023,10,2023-10-01,Shopee Singapore,Gaming & Consoles,Rewards,14,368.98,12.61,8.83,26,124,3.42,2.39,70.02
2023,11,2023-11-01,Shopee Taiwan,Audio,Coupons,12,785.84,4.19,2.93,65,308,0.53,0.37,69.93
2023,10,2023-10-01,Shopee Indonesia,Health,Others,460,2653.83,74.07,51.99,6,27,2.79,1.96,70.19
2023,11,2023-11-01,Shopee Taiwan,Home Appliances,Social,523,15715.88,88.04,61.64,30,142,0.56,0.39,70.01
2023,10,2023-10-01,Shopee Vietnam,Men Shoes,Comparison,110,728.54,20.33,18.26,7,31,2.79,2.51,89.82
2023,11,2023-11-01,Shopee Vietnam,Automobiles,Sub-Network,15946,83616.91,2677.87,2409.58,5,25,3.2,2.88,89.98
2023,10,2023-10-01,Shopee Taiwan,Cameras & Drones,Others,18,249.15,2.46,1.72,14,65,0.99,0.69,69.92
2023,11,2023-11-01,Shopee Malaysia,Automobiles,Rewards,1531,14866.69,436.93,307.25,10,46,2.94,2.07,70.32
2023,12,2023-12-01,Shopee Taiwan,Men Shoes,Paid Traffic,2603,28610.28,258.71,178.63,11,52,0.9,0.62,69.05
2023,12,2023-12-01,Shopee Taiwan,Hobbies & Collections,Sub-Network,7770,80610.54,349.48,245.86,10,49,0.43,0.3,70.35
2023,12,2023-12-01,Shopee Singapore,Books & Magazines,Social,2,37.59,1.71,1.2,19,89,4.55,3.19,70.18
2023,12,2023-12-01,Shopee Singapore,Audio,Coupons,242,9351.95,155.93,109.27,39,182,1.67,1.17,70.08
2023,11,2023-11-01,Shopee Indonesia,Gaming & Consoles,Comparison,6,585.4,2.99,2.09,98,460,0.51,0.36,69.9
2023,12,2023-12-01,Shopee Thailand,Cameras & Drones,Others,11,283.1,3.75,2.62,26,121,1.32,0.93,69.87
2023,9,2023-09-01,Shopee Philippines,Stationery,Comparison,11,44.89,0.55,0.43,4,19,1.23,0.96,78.18
2023,9,2023-09-01,Shopee Thailand,Audio,Rewards,754,19016.93,501.05,350.75,25,119,2.63,1.84,70
2023,11,2023-11-01,Shopee Taiwan,Others,Paid Traffic,298,17698.17,990.57,693.35,59,280,5.6,3.92,70
2023,10,2023-10-01,Shopee Philippines,Women Shoes,Social,3616,13337.64,352.17,281.4,4,17,2.64,2.11,79.9
2023,9,2023-09-01,Shopee Thailand,Muslim Fashion,Content,4,10.42,0.17,0.13,3,12,1.63,1.25,76.47
2023,12,2023-12-01,Shopee Vietnam,Home Appliances,Content,23,134.8,1.97,1.75,6,28,1.46,1.3,88.83
2023,11,2023-11-01,Shopee Philippines,"Tickets, Vouchers & Services",Others,34,570.3,2.86,2.27,17,79,0.5,0.4,79.37
2023,12,2023-12-01,Shopee Indonesia,Men Bags,Coupons,17,73.32,1.69,1.19,4,20,2.3,1.62,70.41
2023,10,2023-10-01,Shopee Vietnam,Men Clothes,Content,122,660.72,17.93,16.22,5,26,2.71,2.45,90.46
2023,11,2023-11-01,Shopee Philippines,Books & Magazines,Rewards,377,2373.43,36.25,29.05,6,30,1.53,1.22,80.14
2023,10,2023-10-01,Shopee Singapore,Home & Living,Others,315,3963.51,163.91,114.79,13,59,4.14,2.9,70.03
2023,11,2023-11-01,Shopee Singapore,Audio,Comparison,39,1910.72,57.04,39.91,49,231,2.99,2.09,69.97
2023,11,2023-11-01,Shopee Philippines,Motorcycles,Comparison,55,934.22,13.34,10.69,17,80,1.43,1.14,80.13
2023,10,2023-10-01,Shopee Vietnam,Men Clothes,Sub-Network,50753,264577.85,12582.02,11324.84,5,25,4.76,4.28,90.01
2023,9,2023-09-01,Shopee Taiwan,Automobiles,Sub-Network,5454,57831.9,411.06,290.9,11,50,0.71,0.5,70.77
2023,10,2023-10-01,Shopee Thailand,Home Appliances,Rewards,2932,93820.93,2288.25,1601.78,32,151,2.44,1.71,70
2023,12,2023-12-01,Shopee Singapore,Hobbies & Collections,Coupons,483,6929.74,159.99,112.04,14,68,2.31,1.62,70.03
2023,11,2023-11-01,Shopee Thailand,Women Bags,Paid Traffic,671,2983.12,102.9,71.03,4,21,3.45,2.38,69.03
2023,9,2023-09-01,Shopee Malaysia,Fashion Accessories,Others,105,514.05,17.45,12.24,5,23,3.39,2.38,70.14
2023,11,2023-11-01,Shopee Singapore,Others,Social,17,4632.63,31.95,22.37,273,1284,0.69,0.48,70.02
2023,10,2023-10-01,Shopee Taiwan,Motorcycles,Social,11,229.62,0.23,0.16,21,98,0.1,0.07,69.57
2023,12,2023-12-01,Shopee Philippines,Women Shoes,Paid Traffic,4821,17484.43,264.66,207.65,4,17,1.51,1.19,78.46
2023,12,2023-12-01,Shopee Taiwan,Food & Beverage,Rewards,15,158.8,2.46,1.74,11,50,1.55,1.1,70.73
2023,9,2023-09-01,Shopee Vietnam,Women Clothes,Social,237,1016.73,36.24,32.65,4,20,3.56,3.21,90.09
2023,11,2023-11-01,Shopee Singapore,Men Shoes,Others,15,158.32,7.67,5.37,11,50,4.84,3.39,70.01
2023,12,2023-12-01,Shopee Thailand,Gaming & Consoles,Rewards,263,10232.23,220.3,154.24,39,183,2.15,1.51,70.01
2023,10,2023-10-01,Shopee Vietnam,Sports & Outdoors,Comparison,455,3292.35,56.26,50.74,7,34,1.71,1.54,90.19
2023,12,2023-12-01,Shopee Malaysia,Men Bags,Social,358,3454.58,159.87,113.1,10,45,4.63,3.27,70.74
2023,9,2023-09-01,Shopee Malaysia,Beauty,Comparison,995,5706.58,178.21,141.52,6,27,3.12,2.48,79.41
2023,11,2023-11-01,Shopee Singapore,Beauty,Content,997,15647.94,868.44,608.27,16,74,5.55,3.89,70.04
2023,12,2023-12-01,Shopee Taiwan,Food & Beverage,Social,5480,42457.02,276.88,193.63,8,36,0.65,0.46,69.93
2023,9,2023-09-01,Shopee Indonesia,Home & Living,Social,25167,96014.82,2939.73,2056.13,4,18,3.06,2.14,69.94
2023,12,2023-12-01,Shopee Malaysia,Home & Living,Paid Traffic,32663,218982.9,8665.74,6064.64,7,32,3.96,2.77,69.98
2023,11,2023-11-01,Shopee Indonesia,Mom & Baby,Comparison,77,397.5,9.48,6.59,5,24,2.38,1.66,69.51
2023,11,2023-11-01,Shopee Taiwan,Baby & Kids Fashion,Coupons,40,155.35,0,0,4,18,0,0,0
2023,12,2023-12-01,Shopee Singapore,Cameras & Drones,Others,7,139.3,3.4,2.39,20,94,2.44,1.72,70.29
2023,11,2023-11-01,Shopee Taiwan,Stationery,Paid Traffic,17139,66620.26,346.66,250.47,4,18,0.52,0.38,72.25
2023,9,2023-09-01,Shopee Thailand,Computers & Accessories,Coupons,56,1304.56,42.28,29.62,23,110,3.24,2.27,70.06
2023,12,2023-12-01,Shopee Philippines,Mom & Baby,Comparison,84,457.84,8.19,6.49,5,26,1.79,1.42,79.24
2023,9,2023-09-01,Shopee Taiwan,Fashion Accessories,Social,9,16.65,0,0,2,9,0,0,0
2023,10,2023-10-01,Shopee Singapore,Books & Magazines,Social,27,216.32,11.27,7.91,8,38,5.21,3.66,70.19
2023,9,2023-09-01,Shopee Indonesia,Muslim Fashion,Sub-Network,15166,47812.83,1628.56,1141.39,3,15,3.41,2.39,70.09
2023,11,2023-11-01,Shopee Taiwan,Health,Paid Traffic,23804,353054.31,4827.93,3449.63,15,70,1.37,0.98,71.45
2023,12,2023-12-01,Shopee Taiwan,Motorcycles,Coupons,9,111.45,0.26,0.18,12,58,0.23,0.16,69.23
2023,9,2023-09-01,Shopee Philippines,Cameras & Drones,Others,30,678.35,6.62,5.3,23,107,0.98,0.78,80.06
2023,11,2023-11-01,Shopee Singapore,Women Bags,Content,155,1312.57,56.76,39.7,8,40,4.32,3.02,69.94
2023,9,2023-09-01,Shopee Vietnam,Computers & Accessories,Content,67,695.34,8.52,7.62,10,49,1.23,1.1,89.44
2023,11,2023-11-01,Shopee Indonesia,Gaming & Consoles,Others,4,12.49,0.25,0.18,3,15,2,1.44,72
2023,10,2023-10-01,Shopee Thailand,Men Clothes,Comparison,45,485.68,13.97,9.78,11,51,2.88,2.01,70.01
2023,11,2023-11-01,Shopee Philippines,Gaming & Consoles,Comparison,17,629.46,4.46,3.56,37,174,0.71,0.57,79.82
2023,12,2023-12-01,Shopee Taiwan,Travel & Luggage,Others,32,121.64,0.57,0.39,4,18,0.47,0.32,68.42
2023,10,2023-10-01,Shopee Singapore,Others,Content,22,863.67,17.78,12.45,39,185,2.06,1.44,70.02
2023,11,2023-11-01,Shopee Malaysia,Motorcycles,Comparison,189,1414.34,35.13,25.41,7,35,2.48,1.8,72.33
2023,11,2023-11-01,Shopee Thailand,Women Clothes,Paid Traffic,3906,13515.89,474.26,329.19,3,16,3.51,2.44,69.41
2023,12,2023-12-01,Shopee Singapore,Men Shoes,Others,6,93.98,5.02,3.53,16,74,5.34,3.76,70.32
2023,12,2023-12-01,Shopee Indonesia,Mom & Baby,Coupons,84,455.45,9.22,6.47,5,26,2.02,1.42,70.17
2023,9,2023-09-01,Shopee Taiwan,Home Appliances,Others,41,1116.47,5.41,3.8,27,128,0.48,0.34,70.24
2023,11,2023-11-01,Shopee Singapore,Mom & Baby,Others,63,1176.45,77.69,54.46,19,88,6.6,4.63,70.1
2023,11,2023-11-01,Shopee Indonesia,Hobbies & Collections,Content,1611,6619.37,136.48,95.2,4,19,2.06,1.44,69.75
2023,11,2023-11-01,Shopee Thailand,Baby & Kids Fashion,Coupons,85,215.92,9.08,6.37,3,12,4.21,2.95,70.15
2023,12,2023-12-01,Shopee Thailand,Travel & Luggage,Social,28,218.02,19.63,13.77,8,37,9,6.32,70.15
2023,10,2023-10-01,Shopee Singapore,"Tickets, Vouchers & Services",Content,42,504.62,0,0,12,57,0,0,0
2023,9,2023-09-01,Shopee Thailand,Gaming & Consoles,Paid Traffic,189,3592.67,72.84,50.81,19,90,2.03,1.41,69.76
2023,10,2023-10-01,Shopee Malaysia,Stationery,Comparison,523,2068.76,72.68,52.45,4,19,3.51,2.54,72.17
2023,12,2023-12-01,Shopee Philippines,Hobbies & Collections,Paid Traffic,6703,27437.04,275.1,218.16,4,19,1,0.8,79.3
2023,12,2023-12-01,Shopee Philippines,Mobile & Gadgets,Paid Traffic,14887,80062.67,450.88,355.49,5,25,0.56,0.44,78.84
2023,12,2023-12-01,Shopee Indonesia,Watches,Sub-Network,4384,31163.38,522.18,365.07,7,33,1.68,1.17,69.91
2023,9,2023-09-01,Shopee Indonesia,Men Shoes,Social,1782,12934.06,481.49,337.25,7,34,3.72,2.61,70.04
2023,12,2023-12-01,Shopee Indonesia,Home & Living,Content,8794,48114.27,1146.62,801.59,5,26,2.38,1.67,69.91
2023,10,2023-10-01,Shopee Malaysia,Audio,Paid Traffic,1875,25824.47,865.35,605.84,14,65,3.35,2.35,70.01
2023,12,2023-12-01,Shopee Philippines,Health,Rewards,3229,28130.6,322.83,258.1,9,41,1.15,0.92,79.95
2023,9,2023-09-01,Shopee Philippines,Audio,Others,78,790.1,13.17,10.55,10,48,1.67,1.34,80.11
2023,10,2023-10-01,Shopee Philippines,Health,Coupons,963,6074.62,177.54,141.81,6,30,2.92,2.33,79.87
2023,10,2023-10-01,Shopee Malaysia,Baby & Kids Fashion,Coupons,520,1637.44,75.71,52.94,3,15,4.62,3.23,69.92
2023,11,2023-11-01,Shopee Thailand,Women Clothes,Coupons,280,1073.28,45.62,31.97,4,18,4.25,2.98,70.08
2023,9,2023-09-01,Shopee Malaysia,Sports & Outdoors,Content,1301,12841.68,162.57,113.83,10,46,1.27,0.89,70.02
2023,11,2023-11-01,Shopee Philippines,Men Clothes,Social,6426,29712.82,650.95,520.48,5,22,2.19,1.75,79.96
2023,12,2023-12-01,Shopee Philippines,Audio,Content,425,7221.69,76.82,67.1,17,80,1.06,0.93,87.35
2023,11,2023-11-01,Shopee Taiwan,Sports & Outdoors,Content,1044,12713.61,47.71,33.46,12,57,0.38,0.26,70.13
2023,10,2023-10-01,Shopee Philippines,Stationery,Social,9876,27995.1,463.4,370.9,3,13,1.66,1.32,80.04
2023,11,2023-11-01,Shopee Indonesia,Women Clothes,Content,5611,24985.4,569.12,398.32,4,21,2.28,1.59,69.99
2023,10,2023-10-01,Shopee Vietnam,Pets,Coupons,25,122.7,0.11,0.1,5,23,0.09,0.08,90.91
2023,9,2023-09-01,Shopee Singapore,Hobbies & Collections,Coupons,175,2450.96,70.73,49.48,14,66,2.89,2.02,69.96
2023,9,2023-09-01,Shopee Malaysia,"Tickets, Vouchers & Services",Content,949,7442.24,39.26,27.31,8,37,0.53,0.37,69.56
2023,10,2023-10-01,Shopee Philippines,Books & Magazines,Paid Traffic,314,1841.61,31.13,23.75,6,28,1.69,1.29,76.29
2023,11,2023-11-01,Shopee Philippines,Pets,Comparison,79,620.13,9.66,7.74,8,37,1.56,1.25,80.12
2023,10,2023-10-01,Shopee Philippines,Beauty,Coupons,2196,8579.43,285.44,228.29,4,18,3.33,2.66,79.98
2023,12,2023-12-01,Shopee Taiwan,Health,Social,4346,54804.5,553,387.14,13,59,1.01,0.71,70.01
2023,11,2023-11-01,Shopee Thailand,"Tickets, Vouchers & Services",Comparison,41,1744.32,15.9,11.08,43,200,0.91,0.64,69.69
2023,9,2023-09-01,Shopee Indonesia,Mom & Baby,Paid Traffic,15648,64906.68,2312.32,1618.22,4,20,3.56,2.49,69.98
2023,9,2023-09-01,Shopee Singapore,Computers & Accessories,Paid Traffic,481,21163.64,479.29,335.72,44,207,2.26,1.59,70.05
2023,10,2023-10-01,Shopee Indonesia,Stationery,Rewards,4826,12453.89,451.41,315.71,3,12,3.62,2.54,69.94
2023,10,2023-10-01,Shopee Malaysia,Men Clothes,Paid Traffic,6054,31130.14,1462.26,1024.53,5,24,4.7,3.29,70.06
2023,10,2023-10-01,Shopee Taiwan,Automobiles,Comparison,759,10889.19,46.48,32.49,14,68,0.43,0.3,69.9
2023,12,2023-12-01,Shopee Philippines,Audio,Social,2469,28044.46,471.03,377.34,11,53,1.68,1.35,80.11
2023,11,2023-11-01,Shopee Philippines,Automobiles,Rewards,1081,8954.53,154.92,123.82,8,39,1.73,1.38,79.93
2023,10,2023-10-01,Shopee Philippines,Fashion Accessories,Paid Traffic,2625,5265.27,161.29,121.95,2,9,3.06,2.32,75.61
2023,11,2023-11-01,Shopee Singapore,Stationery,Coupons,362,1841.29,93.57,65.48,5,24,5.08,3.56,69.98
2023,12,2023-12-01,Shopee Vietnam,Men Bags,Paid Traffic,700,3949.96,151.92,112.81,6,27,3.85,2.86,74.26
2023,9,2023-09-01,Shopee Malaysia,Mobile & Gadgets,Content,2029,61830.45,545.62,381.58,30,144,0.88,0.62,69.94
2023,11,2023-11-01,Shopee Malaysia,Stationery,Content,1915,8497.08,291.6,204.19,4,21,3.43,2.4,70.02
2023,9,2023-09-01,Shopee Philippines,Gaming & Consoles,Paid Traffic,197,1701.62,28.85,22.96,9,41,1.7,1.35,79.58
2023,12,2023-12-01,Shopee Singapore,Audio,Paid Traffic,762,18345.52,710.37,485.7,24,113,3.87,2.65,68.37
2023,11,2023-11-01,Shopee Malaysia,Health,Sub-Network,7049,79487.41,2705.35,1894.48,11,53,3.4,2.38,70.03
2023,10,2023-10-01,Shopee Malaysia,Mobile & Gadgets,Sub-Network,9325,89310.62,1889.42,1321.84,10,45,2.12,1.48,69.96
2023,10,2023-10-01,Shopee Thailand,Stationery,Rewards,5111,15052.91,408.11,284.53,3,14,2.71,1.89,69.72
2023,10,2023-10-01,Shopee Malaysia,"Tickets, Vouchers & Services",Sub-Network,5936,153004.98,185.91,131.42,26,121,0.12,0.09,70.69
2023,11,2023-11-01,Shopee Malaysia,Fashion Accessories,Paid Traffic,9970,32106.59,1484.28,1039.32,3,15,4.62,3.24,70.02
2023,11,2023-11-01,Shopee Malaysia,Home & Living,Sub-Network,21485,134540.7,4792.69,3354.74,6,29,3.56,2.49,70
2023,10,2023-10-01,Shopee Philippines,Stationery,Sub-Network,11363,22298.27,481.84,375.27,2,9,2.16,1.68,77.88
2023,10,2023-10-01,Shopee Taiwan,Women Bags,Comparison,222,4500.79,45.39,31.78,20,95,1.01,0.71,70.02
2023,11,2023-11-01,Shopee Thailand,Health,Content,2646,28241.73,1330.67,1086.12,11,50,4.71,3.85,81.62
2023,10,2023-10-01,Shopee Taiwan,Home & Living,Others,477,4258.12,22.5,15.71,9,42,0.53,0.37,69.82
2023,12,2023-12-01,Shopee Indonesia,Home & Living,Coupons,453,1864.78,40.62,28.26,4,19,2.18,1.52,69.57
2023,11,2023-11-01,Shopee Indonesia,Sports & Outdoors,Social,5740,45054.25,1241.82,869.06,8,37,2.76,1.93,69.98
2023,9,2023-09-01,Shopee Singapore,Food & Beverage,Sub-Network,2062,31031.07,1121.25,787.22,15,71,3.61,2.54,70.21
2023,9,2023-09-01,Shopee Indonesia,Men Bags,Others,43,218.95,6.72,4.73,5,24,3.07,2.16,70.39
2023,11,2023-11-01,Shopee Taiwan,Pets,Paid Traffic,15657,147253.46,1242.37,891.05,9,44,0.84,0.61,71.72
2023,11,2023-11-01,Shopee Malaysia,Muslim Fashion,Paid Traffic,5249,26216.29,1159.31,811.93,5,24,4.42,3.1,70.04
2023,12,2023-12-01,Shopee Thailand,Mom & Baby,Social,195,1128.8,41.72,29.15,6,27,3.7,2.58,69.87
2023,12,2023-12-01,Shopee Philippines,Sports & Outdoors,Sub-Network,4079,25201.44,305.57,248.42,6,29,1.21,0.99,81.3
